,title,price,rating,num_ratings,url
172,"A virtual assistant for data entry, data mining, typing and copy paste job",15.0,4.8,87,https://www.upwork.com/services/product/a-virtual-assistant-for-data-entry-data-mining-typing-and-copy-paste-job-1509569759286489088
173,"Data entry, b2b lead gen, web research, excel data entry services",10.0,5.0,168,https://www.upwork.com/services/product/admin-customer-support-data-entry-b2b-lead-gen-web-research-excel-data-entry-services-1376514244546490368
174,Accurate and Professional MS Excel Data Entry Services,15.0,4.9,142,https://www.upwork.com/services/product/perfect-excel-data-entry-1314985113911107584
175,Web Scraping|Web Scraping Expert|Python Web Scraping|Data Extraction/Mining,57.0,3.6,32,https://www.upwork.com/services/product/python-web-scraper-and-automation-bot-for-any-website-1454398440168095744
176,"3 hours of data analysis consultation using SPSS, AMOS or Smart-PLS",100.0,4.6,34,https://www.upwork.com/services/product/3-hours-of-data-analysis-consultation-using-spss-amos-or-smart-pls-1314387017112113152
177,"Fastest data entry, copy and paste, web research and excel data entry",10.0,4.9,278,https://www.upwork.com/services/product/admin-customer-support-fastest-data-entry-copy-and-paste-web-research-and-excel-data-entry-1535537419347521536
178,The Ultimate eCommerce Data Studio Report that you need!,100.0,5.0,51,https://www.upwork.com/services/product/the-ultimate-ecommerce-data-studio-report-that-you-need-1509008927753105408
179,"Web Research,Data Mining, Data Collection, Data Entry, PDF to word/Excel",20.0,4.7,248,https://www.upwork.com/services/product/web-research-data-mining-data-collection-data-entry-pdf-to-word-excel-1359491611288592384
180,A professional data visualization for your data - ggplot2 - R,50.0,5.0,37,https://www.upwork.com/services/product/development-it-a-professional-data-visualization-for-your-data-ggplot2-r-1396835957697916928
181,Digital forensics for Cyber Crime Investigation & Deleted data recovery,100.0,5.0,35,https://www.upwork.com/services/product/digital-forensics-and-deleted-data-recovery-service-1441367164626001920
182,"High-Quality, Professional Data Entry Work with Excellent Communication",13.0,4.9,152,https://www.upwork.com/services/product/admin-customer-support-high-quality-professional-data-entry-work-with-excellent-communication-1434413447220994048
183,Virtual assistant data entry expert,25.0,4.8,122,https://www.upwork.com/services/product/admin-customer-support-virtual-assistant-data-entry-expert-1355042833605259264
184,"A professional dashboard, visualization, and data analytics in Power BI",60.0,4.9,28,https://www.upwork.com/services/product/professional-dashboard-visualization-and-data-analytics-in-power-bi-1511630051279392768
185,A User-Friendly Excel VBA Macro with Beautiful User Interface,50.0,4.9,210,https://www.upwork.com/services/product/a-user-friendly-excel-vba-macro-with-beautiful-user-interface-1349740940951932928
186,A Great data Analysis Using Python and Excel,50.0,4.8,39,https://www.upwork.com/services/product/a-great-data-analysis-using-python-and-excel-1375727450337996800
187,Better understanding of your data set,100.0,5.0,31,https://www.upwork.com/services/product/better-understanding-of-your-data-set-1421358574052032512
188,Accurate high quality data entry services,12.0,4.5,78,https://www.upwork.com/services/product/accurate-high-quality-data-entry-services-1420092636274896896
189,"Data for company financials, market data cover, charts, statistics & Report",50.0,4.6,36,https://www.upwork.com/services/product/development-it-data-from-bloomberg-terminal-financial-modeling-1542433816275783680
190,"Data Entry job, Copy Paste, PDF to Word/Excel conversion, Online Research",15.0,4.9,89,https://www.upwork.com/services/product/admin-customer-support-data-entry-job-copy-paste-pdf-to-word-excel-conversion-online-research-1356309096033873920
191,Machine/deep learning model with data preprocessing and good accuracy.,75.0,5.0,21,https://www.upwork.com/services/product/machine-deep-learning-model-with-data-preprocessing-and-good-accuracy-1373569627260694528
192,"Accurate data entry, data mining, typing, and copy-paste job",9.0,4.9,162,https://www.upwork.com/services/product/admin-customer-support-accurate-data-entry-data-mining-typing-and-copy-paste-job-1486611587890974720
193,Scraped data from non protected site,100.0,5.0,37,https://www.upwork.com/services/product/scraped-data-from-non-protected-site-1509472228719063040
194,Data Visualization Dashboard using Excel,50.0,4.7,27,https://www.upwork.com/services/product/data-visualization-dashboard-using-excel-1325140937114464256
195,Eye-catching visualizations of your data,150.0,5.0,12,https://www.upwork.com/services/product/development-it-eye-catching-visualizations-of-your-data-1525079318174859264
196,"Data mining, email list and contact lists through Lead Generation",25.0,5.0,90,https://www.upwork.com/services/product/data-mining-email-list-and-contact-lists-through-lead-generation-1386966317021474816
197,"Data Entry, Web search, Data Cleaning, Data Validation, Admin, VA Services",60.0,4.9,148,https://www.upwork.com/services/product/data-entry-web-search-data-cleaning-data-validation-admin-va-services-1486185921415020544
198,Data from any website through Web Scraping | Data Mining | Automation,150.0,5.0,61,https://www.upwork.com/services/product/data-from-any-website-through-web-scraping-data-mining-automation-1319333042973286400
199,Excellent working Machine Learning or Data Science project using Python,100.0,4.9,36,https://www.upwork.com/services/product/excellent-working-machine-learning-project-using-python-or-r-1323225142012030976
200,ECommerce leads database with owner contact data,25.0,4.9,77,https://www.upwork.com/services/product/ecommerce-leads-with-shop-owners-contact-details-1325696681781202944
201,Professional manual data entry service,20.0,4.7,145,https://www.upwork.com/services/product/professional-manual-data-entry-service-1319893185599508480
202,A Trusted virtual assistant for Data entry & SMM,49.0,4.9,150,https://www.upwork.com/services/product/admin-customer-support-a-trusted-virtual-assistant-for-data-entry-smm-1517837586344849408
203,"Web Scraping, Data Extraction, Python and Scrapy services for a simple site",40.0,4.9,27,https://www.upwork.com/services/product/you-will-get-web-scraping-data-extraction-python-and-scrapy-services-for-a-simple-site-1492464422169784320
204,"Data Scraping, Extraction & Mining from any Website or App",90.0,4.5,35,https://www.upwork.com/services/product/all-the-data-extracted-scraped-from-any-website-or-app-1324351329165398016
205,Expert data entry and web research work,15.0,4.9,137,https://www.upwork.com/services/product/a-5-hours-web-research-work-1336771784944541696
206,Machine deep learning artificial intelligence data science mining in python,90.0,4.9,35,https://www.upwork.com/services/product/machine-deep-learning-artificial-intelligence-data-science-mining-in-python-1427917825733599232
207,Lead Generator | Data Mining | Emails List Building | Contact List Building,21.0,4.5,138,https://www.upwork.com/services/product/linkedin-lead-generation-email-list-building-and-contact-list-building-1536717030747111424
208,Data science business problem Solutions,100.0,5.0,26,https://www.upwork.com/services/product/data-science-business-problem-solutions-1405588369245507584
209,Web Scraping/ Data Mining and Data Extraction Services,99.0,4.9,24,https://www.upwork.com/services/product/web-scraping-data-mining-and-data-extraction-services-1437304788305977344
210,Professional web research and data entry services.,10.0,4.9,357,https://www.upwork.com/services/product/admin-customer-support-professional-web-research-and-data-entry-services-1323191637662277632
211,Professional and exceptional Data Entry Services,10.0,3.9,250,https://www.upwork.com/services/product/professional-and-exceptional-data-entry-services-1345313503596982272
212,A detailed data analysis and statistical model by using SmartPLS & IBM SPSS,60.0,3.2,56,https://www.upwork.com/services/product/a-detailed-data-analysis-and-statistical-model-by-using-smartpls-ibm-spss-1438830573545553920
213,"Web Scraping, Data Extraction, Data Scraping and Web Automation service",100.0,5.0,31,https://www.upwork.com/services/product/web-scraping-data-extraction-data-scraping-and-web-automation-service-1419351704093122560
214,"Web Scraping, Data Extraction, Data Scraping and Web Automation service",100.0,5.0,27,https://www.upwork.com/services/product/a-efficient-and-professional-scrapper-1439837946544230400
215,A Data Entry/Database 200 contact lists,20.0,5.0,321,https://www.upwork.com/services/product/admin-customer-support-a-data-entry-database-200-contact-lists-1554040037535100928
216,Clean data after scraping,100.0,4.5,34,https://www.upwork.com/services/product/clean-data-after-scraping-1490634152711667712
217,A custom script to extract data from website on demand,100.0,5.0,40,https://www.upwork.com/services/product/development-it-a-script-to-automate-your-repetitive-manual-browser-tasks-1310775868197146624
218,"Web scraping, data extraction service from any kind of website",100.0,5.0,24,https://www.upwork.com/services/product/web-scraping-data-extraction-service-from-any-kind-of-website-1565005702338711552
219,Real Estate Agent & Broker Data Enrichment Service!,50.0,4.9,259,https://www.upwork.com/services/product/real-estate-agent-broker-data-enrichment-1355179640015585280
220,Web scraping and Data mining prospect List service,40.0,4.1,277,https://www.upwork.com/services/product/marketing-web-scraping-and-data-mining-prospect-list-service-1542635927651356672
221,Linkedin scraping web scraping data scraping data mining email scraping,30.0,4.5,67,https://www.upwork.com/services/product/linkedin-scraping-web-scraping-data-scraping-data-mining-email-scraping-1489291841478983680
222,"Your virtual assistant for data entry, typing, copy paste and web research",12.0,4.4,133,https://www.upwork.com/services/product/your-virtual-assistant-for-data-entry-typing-copy-paste-and-web-research-1398697488854065152
223,"Web scraping, data extraction and web automation service",50.0,4.9,26,https://www.upwork.com/services/product/web-scraping-data-extraction-and-web-automation-service-1373672206352912384
224,"Professional manual typing, Data Entry, Data cleaning & Formatting service",50.0,4.5,29,https://www.upwork.com/services/product/professional-manual-typing-data-entry-data-cleaning-formatting-service-1529092618910859264
225,Exceptional Data Entry services,10.0,4.7,267,https://www.upwork.com/services/product/500-contacts-based-on-your-criteria-1334533488600977408
226,A fully dynamic Excel Template,50.0,4.8,127,https://www.upwork.com/services/product/development-it-a-fully-dynamic-excel-template-1330956392237060096
227,Product data from E-commerce website.,50.0,5.0,32,https://www.upwork.com/services/product/product-data-from-e-commerce-website-1394271067933011968
228,YOLOv5 Fine-Tuned Object Detection Models on Custom Data,65.0,5.0,30,https://www.upwork.com/services/product/development-it-image-classifier-using-cnn-computer-vision-1371339028370116608
229,"Data fetched, processed and saved",40.0,4.8,28,https://www.upwork.com/services/product/development-it-data-fetched-processed-and-saved-1586529178106626048
230,"Linkedin Data Entry, Lead Generation, Internet research & Email address",25.0,4.8,130,https://www.upwork.com/services/product/linkedin-data-entry-lead-generation-internet-research-email-address-1451557294308573184
